SiO2 Al2O3 CaO Na2O MgO B2O3 Li2O GeO2 K2O P2O5 BaO
63.88 13.48 0.0 17.2 3.08 0.0 0.0 0.0 0.0 2.31 0.0
63.73 14.82 0.0 13.93 2.08 0.0 2.96 0.0 0.0 2.43 0.0
63.76 16.59 0.0 12.2 0.03 0.0 4.91 0.0 0.0 2.47 0.0
63.92 15.29 0.0 13.46 0.02 0.0 3.46 0.0 0.0 2.24 0.0
63.73 15.3 0.0 12.91 0.03 0.0 4.02 0.0 0.0 2.39 0.0
63.65 15.22 0.0 11.99 0.02 0.0 4.96 0.0 0.0 2.48 0.0
63.69 15.26 0.0 13.5 0.02 0.0 2.96 0.0 0.0 2.45 0.0
63.7 15.27 0.0 12.54 0.02 0.0 3.94 0.0 0.0 2.45 0.0
63.74 15.27 0.0 11.49 0.03 0.0 4.93 0.0 0.0 2.47 0.0
63.65 15.68 0.0 10.93 0.02 0.0 6.07 0.0 0.0 2.44 0.0
63.62 15.67 0.0 10.53 0.02 0.0 6.06 0.0 0.0 2.48 0.0
63.89 16.09 0.0 9.97 0.02 0.0 6.8 0.0 0.0 2.42 0.0
63.84 16.47 0.0 8.96 0.02 0.0 7.84 0.0 0.0 2.43 0.0
71.63 0.4 9.34 12.06 6.57 0.0 0.0 0.0 0.0 0.0 0.0
79.57 1.28 0.0 6.12 0.0 13.03 0.0 0.0 0.0 0.0 0.0
69.0 0.0 0.0 31.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.1 5.5 0.0 31.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0
58.64 10.59 0.0 30.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0
51.3 15.8 0.0 32.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0
47.9 21.0 0.0 31.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
53.2 5.5 0.0 41.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.3 10.6 0.0 37.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.9 21.4 0.0 25.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42.4 15.7 0.0 41.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0
48.1 15.9 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
58.5 15.9 0.0 25.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.44 12.07 5.32 0.0 5.64 6.64 0.0 0.0 0.0 0.0 1.74
66.1 12.44 5.27 0.0 5.29 6.92 0.0 0.0 0.0 0.0 1.57
66.23 12.12 5.28 0.0 6.2 6.61 0.0 0.0 0.0 0.0 2.07
66.44 12.18 5.25 0.0 5.14 6.84 0.0 0.0 0.0 0.0 1.51
66.65 12.21 5.29 0.0 5.26 6.56 0.0 0.0 0.0 0.0 1.58
66.66 12.19 5.18 0.0 4.63 7.19 0.0 0.0 0.0 0.0 1.58
66.77 11.78 5.32 0.0 6.51 5.92 0.0 0.0 0.0 0.0 1.33
66.64 12.17 5.27 0.0 5.78 6.52 0.0 0.0 0.0 0.0 2.07
66.82 12.13 5.19 0.0 4.49 7.05 0.0 0.0 0.0 0.0 2.12
66.6 12.07 5.24 0.0 5.92 6.56 0.0 0.0 0.0 0.0 2.06
66.72 12.2 5.17 0.0 5.36 6.69 0.0 0.0 0.0 0.0 2.16
66.69 12.39 4.9 0.0 4.88 6.88 0.0 0.0 0.0 0.0 2.34
66.57 12.1 5.23 0.0 6.0 6.5 0.0 0.0 0.0 0.0 2.06
66.16 12.27 4.07 0.0 5.23 7.01 0.0 0.0 0.0 0.0 2.33
66.19 12.18 5.33 0.0 5.56 6.68 0.0 0.0 0.0 0.0 1.61
66.72 12.28 5.23 0.0 5.77 6.44 0.0 0.0 0.0 0.0 1.83
65.99 11.75 5.32 0.0 5.76 6.79 0.0 0.0 0.0 0.0 2.44
66.46 11.96 5.28 0.0 5.84 6.46 0.0 0.0 0.0 0.0 1.45
60.27 15.98 0.0 15.6 0.0 0.0 0.0 0.0 0.0 0.0 7.99
62.16 8.8 19.16 0.06 9.3 0.0 0.0 0.0 0.05 0.0 0.0
62.1 8.95 18.36 0.06 10.01 0.0 0.0 0.0 0.05 0.0 0.0
62.0 9.03 18.18 0.06 10.22 0.0 0.0 0.0 0.05 0.0 0.0
62.01 9.08 17.8 0.06 10.54 0.0 0.0 0.0 0.05 0.0 0.0
61.28 9.02 17.51 0.06 10.58 0.0 1.04 0.0 0.05 0.0 0.0
61.28 9.04 17.25 0.07 10.74 0.0 1.1 0.0 0.06 0.0 0.0
61.16 9.02 17.23 0.07 10.75 0.0 1.26 0.0 0.06 0.0 0.0
61.8 9.1 16.84 0.08 10.31 0.0 1.37 0.0 0.06 0.0 0.0
61.83 9.1 16.88 0.08 10.18 0.0 1.43 0.0 0.06 0.0 0.0
61.78 9.1 16.93 0.08 10.16 0.0 1.45 0.0 0.06 0.0 0.0
69.05 10.48 0.0 13.84 5.47 0.0 1.0 0.0 0.0 0.0 0.0
69.76 10.56 0.0 13.99 5.52 0.0 0.0 0.0 0.0 0.0 0.0
68.99 10.48 0.0 13.88 5.45 0.0 0.0 0.0 0.0 0.0 0.0
68.11 10.47 0.0 13.84 5.45 0.0 0.99 0.0 0.0 0.0 0.0
68.76 10.57 0.0 13.98 5.53 0.0 0.0 0.0 0.0 0.0 0.0
67.88 10.52 0.0 13.93 5.51 0.0 0.0 0.0 0.0 0.0 0.0
67.12 10.53 0.0 13.79 5.46 0.0 1.0 0.0 0.0 0.0 0.0
67.19 10.48 0.0 12.79 5.45 0.0 1.98 0.0 0.0 0.0 0.0
67.09 10.49 0.0 10.9 5.44 0.0 3.97 0.0 0.0 0.0 0.0
63.7 15.45 0.0 10.3 0.0 0.92 5.93 0.0 0.0 2.47 0.0
63.7 15.34 0.0 9.92 0.0 1.42 5.91 0.0 0.0 2.47 0.0
63.8 15.18 0.0 9.57 0.0 1.89 5.86 0.0 0.0 2.46 0.0
63.95 14.61 0.0 8.16 0.0 3.77 5.83 0.0 0.0 2.45 0.0
63.96 14.47 0.0 7.8 0.0 4.24 5.87 0.0 0.0 2.44 0.0
63.89 14.31 0.0 7.5 0.0 4.76 5.83 0.0 0.0 2.47 0.0
64.1 14.05 0.0 6.77 0.0 5.65 5.74 0.0 0.0 2.45 0.0
63.72 16.43 0.0 6.59 0.0 0.92 9.82 0.0 0.0 2.47 0.0
63.66 16.26 0.0 6.26 0.0 1.43 9.86 0.0 0.0 2.49 0.0
63.73 16.13 0.0 5.91 0.0 1.9 9.8 0.0 0.0 2.48 0.0
63.84 15.98 0.0 5.54 0.0 2.36 9.77 0.0 0.0 2.46 0.0
63.83 16.27 0.0 7.24 0.0 1.87 7.4 0.0 0.0 2.39 0.0
63.69 16.68 0.0 8.75 0.0 0.97 7.4 0.0 0.0 2.46 0.0
65.73 14.53 0.0 8.95 0.0 2.35 5.95 0.0 0.0 2.44 0.0
66.64 12.8 0.0 3.31 0.0 4.84 9.9 0.0 0.0 2.46 0.0
56.72 22.65 1.97 0.14 12.7 1.55 3.38 0.0 0.16 0.0 0.0
64.15 18.98 1.71 0.42 10.74 0.0 3.31 0.0 0.13 0.0 0.0
60.76 21.12 1.77 0.44 10.75 1.15 3.23 0.0 0.15 0.0 0.0
59.9 22.87 3.25 0.19 5.93 0.55 6.5 0.0 0.18 0.0 0.0
61.48 18.39 3.96 0.86 3.34 0.58 6.89 0.0 0.17 0.0 2.43
62.1 9.8 10.73 0.19 13.3 0.0 1.28 0.0 0.06 0.0 0.0
62.04 10.1 5.97 0.05 17.84 0.0 2.15 0.0 0.07 0.0 0.0
64.13 10.95 6.37 0.05 14.42 0.0 2.12 0.0 0.07 0.0 0.0
63.53 14.98 0.07 13.76 0.04 6.05 0.0 0.0 0.5 0.97 0.0
64.66 14.38 0.06 13.76 0.02 6.02 0.0 0.0 0.5 0.5 0.0
63.98 16.35 0.13 14.4 0.02 4.0 0.0 0.0 1.02 0.0 0.0
58.07 17.66 0.08 17.49 0.02 6.08 0.0 0.0 0.5 0.0 0.0
67.14 13.24 0.05 13.43 0.02 5.76 0.0 0.0 0.26 0.0 0.0
67.11 13.23 0.05 13.46 0.02 5.77 0.0 0.0 0.26 0.0 0.0
67.18 13.24 0.05 13.43 0.02 5.72 0.0 0.0 0.26 0.0 0.0
56.99 19.12 0.06 17.97 0.05 5.44 0.0 0.0 0.26 0.0 0.0
67.21 12.78 0.02 13.7 0.54 5.65 0.0 0.0 0.0 0.0 0.0
56.21 18.31 0.06 18.87 0.05 6.14 0.0 0.0 0.26 0.0 0.0
57.42 18.59 0.05 17.17 1.06 5.35 0.0 0.0 0.26 0.0 0.0
65.71 13.9 0.04 13.42 1.6 5.15 0.0 0.0 0.11 0.0 0.0
65.61 13.9 0.03 15.15 0.01 5.12 0.0 0.0 0.11 0.0 0.0
66.48 13.1 0.03 13.0 2.01 5.11 0.0 0.0 0.2 0.0 0.0
65.33 13.88 0.07 13.84 0.01 6.25 0.0 0.0 0.5 0.0 0.0
65.1 13.93 0.06 14.46 0.01 6.31 0.0 0.0 0.01 0.0 0.0
67.8 13.46 0.04 12.28 2.79 3.46 0.0 0.0 0.1 0.0 0.0
57.05 18.71 0.07 18.53 0.02 5.03 0.0 0.0 0.49 0.0 0.0
59.39 17.5 0.02 14.42 0.01 5.78 0.0 0.0 2.88 0.0 0.0
70.8 13.21 4.98 0.0 3.76 1.73 0.0 0.0 0.0 0.0 4.19
70.36 13.3 5.14 0.0 3.86 2.13 0.0 0.0 0.0 0.0 3.88
70.72 13.38 5.2 0.0 3.86 1.64 0.0 0.0 0.0 0.0 3.88
71.06 13.07 5.22 0.0 3.65 1.47 0.0 0.0 0.0 0.0 3.8
70.83 13.08 6.57 0.0 4.09 1.59 0.0 0.0 0.0 0.0 2.81
71.69 11.76 5.53 0.0 4.73 0.81 0.0 0.0 0.0 0.0 3.92
70.76 12.25 5.69 0.0 3.69 3.0 0.0 0.0 0.0 0.0 1.91
70.4 13.25 4.58 0.0 3.41 2.52 0.0 0.0 0.0 0.0 4.29
72.29 12.76 5.3 0.0 3.59 1.1 0.0 0.0 0.0 0.0 3.32
72.95 12.14 4.87 0.0 4.0 1.17 0.0 0.0 0.0 0.0 3.57
71.85 12.07 5.25 0.0 4.46 1.05 0.0 0.0 0.0 0.0 4.03
71.58 12.39 5.35 0.0 3.52 2.39 0.0 0.0 0.0 0.0 3.48
71.44 12.41 5.2 0.0 4.35 1.29 0.0 0.0 0.0 0.0 4.03
72.62 12.37 4.74 0.0 4.52 1.04 0.0 0.0 0.0 0.0 3.54
71.33 12.54 5.37 0.0 3.97 2.05 0.0 0.0 0.0 0.0 2.86
71.32 12.45 5.12 0.0 3.68 2.53 0.0 0.0 0.0 0.0 3.34
71.55 12.65 5.73 0.0 4.51 1.52 0.0 0.0 0.0 0.0 2.54
71.08 12.09 4.98 0.0 5.96 1.1 0.0 0.0 0.0 0.0 3.17
72.95 11.11 3.74 0.0 6.84 0.07 0.0 0.0 0.0 0.0 2.81
72.06 12.23 4.0 0.0 5.94 0.53 0.0 0.0 0.0 0.0 3.37
71.13 12.58 5.5 0.0 4.7 1.22 0.0 0.0 0.0 0.0 3.43
71.31 13.23 3.78 0.0 5.17 1.2 0.0 0.0 0.0 0.0 3.29
72.85 11.17 3.83 0.0 6.79 0.09 0.0 0.0 0.0 0.0 2.83
72.05 12.27 5.15 0.0 5.06 0.49 0.0 0.0 0.0 0.0 3.37
71.75 12.46 5.23 0.0 4.82 0.88 0.0 0.0 0.0 0.0 3.32
70.33 12.53 5.1 0.0 4.96 1.84 0.0 0.0 0.0 0.0 3.9
62.48 14.65 0.05 13.71 3.04 2.91 0.0 0.0 0.03 3.02 0.0
64.28 14.64 0.04 13.48 2.1 3.28 0.0 0.0 0.02 2.06 0.0
58.34 14.96 0.06 15.56 4.0 0.0 0.0 0.0 0.0 4.98 0.0
70.9 12.8 0.0 2.43 2.98 1.95 7.95 0.0 0.0 0.0 0.0
66.5 6.5 0.0 9.0 16.5 0.0 0.1 0.0 0.0 0.0 0.0
68.0 10.0 7.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
67.68 11.11 0.0 13.13 6.06 0.0 0.0 0.0 2.02 0.0 0.0
72.74 10.75 10.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.05
71.96 10.63 9.0 0.0 3.38 0.0 0.0 0.0 0.0 0.0 4.89
72.84 10.77 7.88 0.0 1.71 0.5 0.0 0.0 0.0 0.0 4.5
76.84 4.31 0.8 6.07 0.0 9.98 0.0 0.0 1.36 0.0 0.5
81.88 1.4 0.0 4.32 0.0 12.33 0.0 0.0 0.07 0.0 0.0
69.99 10.22 9.11 0.0 0.0 9.69 0.0 0.0 0.0 0.0 0.21
66.22 12.77 7.58 0.0 4.18 6.3 0.0 0.0 0.0 0.0 2.51
69.42 12.42 8.56 0.0 1.32 5.93 0.0 0.0 0.0 0.0 0.65
73.0 11.35 7.2 0.0 3.06 0.29 0.0 0.0 0.0 0.0 4.46
70.0 10.0 0.0 1.0 6.0 0.0 12.0 0.0 0.0 0.0 0.0
70.0 10.0 0.0 1.0 8.0 0.0 10.0 0.0 0.0 0.0 0.0
70.0 11.0 0.0 1.0 4.0 2.0 11.0 0.0 0.0 0.0 0.0
70.0 10.0 0.0 4.0 4.0 0.0 10.0 0.0 1.0 0.0 0.0
70.0 10.0 0.0 3.0 6.0 0.0 8.0 0.0 2.0 0.0 0.0
70.0 11.0 0.0 2.0 5.0 2.0 8.0 0.0 1.0 0.0 0.0
70.0 11.0 0.0 3.0 5.0 2.0 6.0 0.0 2.0 0.0 0.0
70.0 12.0 0.0 3.0 6.0 0.0 8.0 0.0 1.0 0.0 0.0
70.0 12.0 0.0 3.0 4.0 2.0 7.0 0.0 1.0 0.0 0.0
70.0 12.0 0.0 3.0 4.0 2.0 6.0 0.0 1.0 0.0 0.0
63.87 11.38 0.0 15.47 7.98 0.0 0.0 0.0 0.95 0.0 0.0
62.87 10.93 0.0 16.37 8.48 0.0 0.0 0.0 1.0 0.0 0.0
64.4 10.5 0.0 16.0 8.3 0.0 0.0 0.0 0.6 0.0 0.0
64.28 10.48 0.0 15.96 8.28 0.0 0.0 0.0 0.8 0.0 0.0
68.15 4.9 0.0 13.2 4.96 7.98 0.0 0.0 0.0 0.0 0.0
68.38 4.71 0.0 13.18 4.95 7.97 0.0 0.0 0.0 0.0 0.0
68.44 4.9 0.0 13.19 4.95 7.71 0.0 0.0 0.0 0.0 0.0
68.57 4.91 0.0 13.22 4.5 7.99 0.0 0.0 0.0 0.0 0.0
68.03 3.66 0.0 12.83 4.93 9.72 0.0 0.0 0.0 0.0 0.0
69.91 3.64 0.0 12.79 4.92 7.92 0.0 0.0 0.0 0.0 0.0
71.77 3.63 0.0 12.76 4.9 6.12 0.0 0.0 0.0 0.0 0.0
66.53 4.92 0.0 12.94 4.97 9.81 0.0 0.0 0.0 0.0 0.0
68.42 4.9 0.0 12.9 4.96 7.99 0.0 0.0 0.0 0.0 0.0
70.31 4.89 0.0 12.86 4.94 6.17 0.0 0.0 0.0 0.0 0.0
66.91 6.18 0.0 13.01 5.0 8.05 0.0 0.0 0.0 0.0 0.0
68.93 4.89 0.0 13.16 4.94 7.96 0.0 0.0 0.0 0.0 0.0
68.47 5.27 0.0 13.2 4.96 7.98 0.0 0.0 0.0 0.0 0.0
67.39 4.91 0.0 13.23 4.97 8.0 0.0 0.0 0.0 0.0 0.0
68.06 4.34 0.0 13.18 4.95 7.97 0.0 0.0 0.0 0.0 0.0
68.13 4.9 0.04 13.18 4.96 7.98 0.0 0.0 0.0 0.0 0.0
68.0 4.9 0.17 13.18 4.96 7.98 0.0 0.0 0.0 0.0 0.0
65.08 16.7 0.0 13.09 4.72 0.28 0.0 0.0 0.0 0.0 0.0
61.08 12.7 0.0 13.09 4.72 8.28 0.0 0.0 0.0 0.0 0.0
61.09 16.7 0.0 13.09 4.71 4.28 0.0 0.0 0.0 0.0 0.0
67.54 12.67 0.0 13.96 2.44 3.3 0.0 0.0 0.0 0.0 0.0
61.08 8.7 0.0 13.09 4.72 12.28 0.0 0.0 0.0 0.0 0.0
57.08 12.7 0.0 13.09 4.72 12.28 0.0 0.0 0.0 0.0 0.0
57.1 16.7 0.0 13.08 4.72 8.27 0.0 0.0 0.0 0.0 0.0
57.09 20.7 0.0 13.09 4.71 4.28 0.0 0.0 0.0 0.0 0.0
69.95 8.73 0.0 13.74 4.73 2.28 0.02 0.0 0.4 0.0 0.0
67.78 12.18 0.57 12.97 2.47 3.94 0.0 0.0 0.0 0.0 0.0
68.32 12.19 0.0 12.98 2.47 3.95 0.0 0.0 0.0 0.0 0.0
67.7 10.09 0.0 14.05 7.98 0.0 0.0 0.0 0.1 0.0 0.0
65.36 10.33 0.6 14.7 5.74 0.56 0.0 0.0 2.5 0.0 0.0
68.6 10.32 0.07 15.32 5.53 0.0 0.0 0.0 0.0 0.0 0.0
67.5 12.67 0.04 13.96 2.44 3.3 0.0 0.0 0.006961 0.0 0.0
66.44 11.45 0.09 15.17 4.83 0.47 0.02 0.0 1.38 0.0 0.0
65.69 8.08 0.25 11.56 9.9 0.0 0.0 0.0 3.97 0.0 0.0
56.96 16.36 0.0 17.2 2.71 0.0 0.0 0.0 0.0 6.7 0.0
68.85 12.3 8.24 0.0 3.28 5.69 0.0 0.0 0.0 0.0 0.86
69.95 11.65 9.42 0.0 1.64 5.69 0.0 0.0 0.0 0.0 0.86
69.66 11.6 8.2 0.0 3.26 5.66 0.0 0.0 0.0 0.0 0.86
69.88 12.49 9.57 0.0 0.0 5.77 0.0 0.0 0.0 0.0 0.87
69.92 11.65 11.76 0.0 0.0 5.68 0.0 0.0 0.0 0.0 0.86
69.04 12.34 9.44 0.0 1.64 5.7 0.0 0.0 0.0 0.0 0.43
69.6 12.31 9.43 0.0 1.64 5.22 0.0 0.0 0.0 0.0 0.43
69.36 12.41 10.69 0.0 0.0 5.93 0.0 0.0 0.0 0.0 0.87
69.64 11.69 9.45 0.0 1.64 5.71 0.0 0.0 0.0 0.0 1.08
68.67 12.67 9.46 0.0 1.64 5.81 0.0 0.0 0.0 0.0 0.43
68.32 12.54 9.36 0.0 3.25 5.37 0.0 0.0 0.0 0.0 0.43
69.76 12.36 8.87 0.0 1.65 5.34 0.0 0.0 0.0 0.0 0.65
99.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.5 0.2 0.0 12.3 8.0 0.0 0.0 0.0 0.0 0.0 0.0
79.3 0.2 8.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.38 0.2 0.0 12.71 0.0 0.0 0.0 0.0 0.0 0.0 7.71
74.68 4.1 0.0 21.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.4 4.1 0.0 13.1 8.4 0.0 0.0 0.0 0.0 0.0 0.0
74.48 4.1 8.51 12.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.68 4.0 0.0 13.11 0.0 0.0 0.0 0.0 0.0 0.0 8.21
63.17 13.41 0.0 23.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.3 13.5 0.0 14.1 9.1 0.0 0.0 0.0 0.0 0.0 0.0
63.3 13.5 9.1 14.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.4 12.8 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 8.8
49.75 25.67 0.0 24.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0
48.8 25.4 0.0 14.9 10.9 0.0 0.0 0.0 0.0 0.0 0.0
49.25 25.43 10.61 14.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.2 3.84 5.73 12.65 0.0 15.96 0.0 0.0 0.0 0.0 0.0
59.9 3.82 5.7 12.58 0.0 15.89 0.0 0.0 0.0 0.0 0.0
59.6 3.81 5.67 12.52 0.0 15.81 0.0 0.0 0.0 0.0 0.0
68.68 4.96 3.61 16.0 0.0 5.9 0.0 0.0 0.0 0.0 0.0
68.34 4.93 3.58 16.43 0.0 5.87 0.0 0.0 0.0 0.0 0.0
68.56 4.95 3.6 17.51 0.0 4.53 0.0 0.0 0.0 0.0 0.0
68.49 4.94 3.6 18.5 0.0 3.62 0.0 0.0 0.0 0.0 0.0
68.2 4.92 3.58 22.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.72 5.03 0.0 17.8 0.0 4.61 0.0 0.0 0.0 0.0 0.0
70.17 5.07 0.0 17.91 0.0 4.64 0.0 0.0 0.0 0.0 1.35
73.22 5.94 2.76 4.35 0.0 0.0 0.0 0.0 13.58 0.0 0.0
71.98 5.84 5.08 6.41 0.0 0.0 0.0 0.0 10.54 0.0 0.0
72.68 5.9 2.74 6.47 0.0 0.0 0.0 0.0 12.06 0.0 0.0
72.13 5.86 2.72 8.57 0.0 0.0 0.0 0.0 10.57 0.0 0.0
69.83 5.85 7.44 4.28 0.0 1.9 0.0 0.0 10.55 0.0 0.0
71.19 5.96 2.77 4.36 0.0 1.94 0.0 0.0 13.63 0.0 0.0
69.31 5.81 7.39 6.37 0.0 1.89 0.0 0.0 9.08 0.0 0.0
70.66 5.92 2.75 6.49 0.0 1.93 0.0 0.0 12.1 0.0 0.0
64.82 7.01 3.0 20.01 3.01 0.0 0.0 0.0 2.0 0.0 0.0
68.51 4.95 3.6 18.24 0.0 3.85 0.0 0.0 0.0 0.0 0.0
68.39 4.94 3.59 19.74 0.0 2.49 0.0 0.0 0.0 0.0 0.0
68.81 4.94 3.6 18.0 0.0 3.8 0.0 0.0 0.0 0.0 0.0
68.7 4.94 3.59 19.39 0.0 2.53 0.0 0.0 0.0 0.0 0.0
72.8 10.2 0.0 13.6 0.0 3.4 0.0 0.0 0.0 0.0 0.0
66.6 16.7 0.0 11.1 0.0 5.6 0.0 0.0 0.0 0.0 0.0
63.0 12.0 0.0 17.0 7.0 0.0 0.0 0.0 1.0 0.0 0.0
67.7 11.7 5.6 0.0 4.8 8.8 0.0 0.0 0.0 0.0 1.4
73.5 1.7 0.0 6.2 15.0 0.0 0.0 0.0 3.6 0.0 0.0
83.3 1.2 0.0 4.0 0.0 11.5 0.0 0.0 0.0 0.0 0.0
68.6 11.4 9.1 0.0 2.5 7.9 0.0 0.0 0.0 0.0 0.0
66.8 13.0 6.6 0.0 8.0 4.6 0.0 0.0 0.0 0.0 0.0
70.6 1.0 9.2 12.4 6.2 0.0 0.0 0.0 0.6 0.0 0.0
65.2 6.0 7.0 5.0 8.0 0.0 0.0 0.0 6.5 0.0 0.0
64.2 8.0 0.1 12.5 10.5 0.0 0.0 0.0 4.0 0.0 0.1
68.4 8.7 0.5 14.0 7.1 0.0 0.0 0.0 1.3 0.0 0.0
67.0 13.1 0.0 13.7 2.3 3.8 0.0 0.0 0.1 0.0 0.0
70.2 4.1 3.6 11.4 0.0 9.9 0.0 0.0 0.0 0.0 0.0
67.0 5.0 3.6 11.6 0.0 12.0 0.0 0.0 0.0 0.0 0.0
67.18 13.34 7.57 0.0 3.21 0.31 0.0 0.0 0.0 3.04 4.69
65.94 14.13 5.53 0.0 5.54 0.31 0.0 0.0 0.0 3.05 4.84
67.17 13.34 7.57 0.0 3.21 0.31 0.0 0.0 0.0 3.04 4.69
65.68 15.5 5.5 0.0 5.52 0.31 0.0 0.0 0.0 2.02 4.82
64.44 14.34 5.6 0.0 5.62 0.31 0.0 0.0 0.0 4.12 4.91
66.25 16.63 4.6 0.0 3.11 0.32 0.0 0.0 0.0 5.19 2.88
65.97 18.0 4.58 0.0 3.1 0.32 0.0 0.0 0.0 4.14 2.87
69.34 11.53 4.49 0.0 3.99 3.02 0.0 0.0 0.0 3.0 2.51
70.44 11.78 6.5 0.0 1.07 1.54 0.0 0.0 0.0 4.08 2.98
69.96 13.01 6.97 0.0 2.95 0.0 0.0 0.0 0.0 2.02 2.51
67.71 13.17 4.47 0.0 1.46 2.54 0.0 0.0 0.0 3.06 5.0
69.21 13.14 8.58 0.0 1.71 2.47 0.0 0.0 0.0 0.97 2.15
69.26 13.48 5.69 0.01 4.3 1.59 0.001625 0.0 0.002945 0.73 3.62
67.04 13.87 5.68 0.01 5.27 0.3 0.003547 0.0 0.003602 1.99 3.69
66.35 14.71 7.01 0.01 5.56 0.3 0.002815 0.0 0.002529 1.98 3.52
66.43 14.69 6.05 0.02 5.43 0.3 0.002365 0.0 0.001874 1.99 3.5
68.65 13.88 7.88 0.02 4.28 0.3 0.001847 0.0 0.00249 1.46 2.97
68.64 14.1 7.56 0.01 5.09 0.29 0.002289 0.0 0.002178 1.21 2.68
68.32 14.11 7.39 0.02 4.0 0.3 0.001878 0.0 0.001787 1.73 3.84
68.06 14.12 7.34 0.01 3.52 0.31 0.001661 0.0 0.002257 1.95 4.44
68.97 14.1 7.26 0.02 4.62 0.3 0.002312 0.0 0.0022 1.22 3.29
70.94 1.08 8.26 12.41 6.89 0.0 0.0 0.0 0.19 0.0 0.0
60.64 3.4 0.0 9.29 15.18 3.9 0.0 0.0 0.0 5.09 0.0
62.5 4.0 0.0 9.0 11.0 5.0 0.0 0.0 0.0 3.5 5.0
62.62 4.37 7.77 0.0 2.91 19.42 0.0 0.0 0.0 0.0 0.0
70.69 2.14 2.91 0.0 2.91 15.53 0.0 0.0 0.0 0.0 2.91
85.6 9.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.42
66.01 16.24 17.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.94 12.7 17.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
73.7 9.32 16.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
71.33 9.02 8.2 0.0 11.41 0.0 0.0 0.0 0.0 0.0 0.0
75.25 9.52 0.0 0.0 12.03 0.0 0.0 0.0 0.0 0.0 3.16
70.57 8.93 5.41 0.0 15.05 0.0 0.0 0.0 0.0 0.0 0.0
73.08 9.24 0.0 0.0 15.59 0.0 0.0 0.0 0.0 0.0 2.05
75.08 9.5 0.0 0.0 11.21 0.0 0.0 0.0 0.0 0.0 1.68
73.83 9.34 11.32 0.0 3.94 0.0 0.0 0.0 0.0 0.0 0.0
74.87 9.47 0.0 0.0 11.97 0.0 0.0 0.0 0.0 0.0 2.1
76.11 9.62 2.92 0.0 8.11 0.0 0.0 0.0 0.0 0.0 3.2
76.06 9.62 5.83 0.0 5.68 0.0 0.0 0.0 0.0 0.0 2.77
76.46 8.9 2.89 0.0 8.04 0.0 0.0 0.0 0.0 0.0 2.11
74.97 10.26 2.91 0.0 8.11 0.0 0.0 0.0 0.0 0.0 2.13
76.81 8.94 5.8 0.0 5.65 0.0 0.0 0.0 0.0 0.0 2.76
75.31 10.31 5.86 0.0 5.7 0.0 0.0 0.0 0.0 0.0 2.78
66.26 12.74 0.47 13.06 2.32 3.63 0.0 0.0 0.97 0.0 0.0
67.05 12.16 0.06 13.34 2.88 2.91 0.0 0.0 0.85 0.0 0.0
66.38 12.71 0.04 14.19 1.79 3.56 0.0 0.0 0.01 0.0 0.0
67.09 12.67 0.03 14.16 2.24 3.62 0.0 0.0 0.01 0.0 0.0
67.32 12.65 0.04 13.76 2.37 3.76 0.0 0.0 0.01 0.0 0.0
67.09 12.66 0.04 13.64 2.33 4.15 0.0 0.0 0.01 0.0 0.0
62.82 15.05 1.49 4.53 1.0 7.01 7.01 0.0 0.0 0.03 0.0
69.44 12.6 1.5 2.7 1.01 5.79 6.88 0.0 0.0 0.03 0.0
67.41 13.56 1.5 2.71 1.97 5.79 6.98 0.0 0.0 0.03 0.0
65.32 14.61 1.5 2.69 2.95 5.81 7.04 0.0 0.0 0.03 0.0
73.44 9.95 0.05 2.47 0.98 6.74 6.29 0.0 0.0 0.03 0.0
